 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
80,52356,5,4,491,3657,265,0,98.2,130.2658819,2962,0,914.25,1402.947938,79226.83169,171.9000688,6544.5,8050.449286,17059,53,52356,13089.0,8873.421475,19779,55,36976,12325.33333,10054.35987,19757,885,0,0,0,0,112,92,95.5000382,76.40003056,0,2962,414.8,921.5749563,849300.4,0,0,0,1,0,0,0,0,0,460.8888889,98.2,914.25,112,0,0,0,0,0,0,5,491,4,3657,8192,980,4,20,0.0,0.0,0,0,0.0,0.0,0,0
80,196692,75,101,911,213415,265,0,12.14666667,38.12273683,4380,0,2113.019802,920.8226972,1089652.858,894.7999919,1123.954286,4890.767432,49773,1,196692,2658.0,7913.540979,49809,35,131706,1317.06,5112.941447,36114,1,0,0,0,0,1512,2032,381.3068147,513.4931772,0,4380,1210.881356,1253.034545,1570095.571,0,0,0,1,0,0,0,0,1,1217.761364,12.14666667,2113.019802,1512,0,0,0,0,0,0,75,911,101,213415,8192,980,74,20,0.0,0.0,0,0,0.0,0.0,0,0
80,15048,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,797.4481659,132.9080276,15048.0,0.0,15048,15048,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,66.45401382,66.45401382,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1340,1047,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,15282,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,785.2375344,130.8729224,15282.0,0.0,15282,15282,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,65.4364612,65.4364612,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,980,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,15244,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,787.194962,131.1991603,15244.0,0.0,15244,15244,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,65.59958016,65.59958016,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,678,980,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,23092,1,2,6,37,6,6,6.0,0.0,31,6,18.5,17.67766953,1862.11675,129.9151221,11546.0,16327.09558,23091,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,20,40,43.30504071,86.61008141,6,31,12.25,12.5,156.25,0,0,0,0,1,1,0,0,2,16.33333333,6.0,18.5,20,0,0,0,0,0,0,1,6,2,37,251,980,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,32809,1,2,6,37,6,6,6.0,0.0,31,6,18.5,17.67766953,1310.61599,91.43832485,16404.5,23193.80953,32805,4,0,0.0,0.0,0,0,4,4.0,0.0,4,4,0,0,0,0,20,40,30.47944162,60.95888323,6,31,12.25,12.5,156.25,0,0,0,0,1,1,0,0,2,16.33333333,6.0,18.5,20,0,0,0,0,0,0,1,6,2,37,256,980,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,115234577,19,16,1192,1142,517,0,62.73684211,159.1040338,978,0,71.375,244.6970576,20.25433738,0.303728281,3389252.265,4699616.1,10000000,10,115000000,6401920.944,4818129.304,10100000,10,111000000,7393818.6,4595158.931,10100000,248,0,0,0,0,392,464,0.164881067,0.138847214,0,978,64.83333333,197.0333547,38822.14286,0,0,0,1,0,0,0,0,0,66.68571429,62.73684211,71.375,392,0,0,0,0,0,0,19,1192,16,1142,8192,980,18,20,77203.81818,50086.00067,228121,60874,10000000.0,12911.80126,10000000,9993542
80,115244846,16,14,528,985,444,0,33.0,109.6102185,979,0,70.35714286,261.5302916,13.12856976,0.260315329,3973960.207,4877080.455,10000000,52,115000000,7682989.733,4169034.733,10000000,495,110000000,8487607.538,3759162.004,10100000,11838,0,0,0,0,332,424,0.138834842,0.121480487,0,979,48.80645161,189.9362032,36075.76129,0,0,0,1,0,0,0,0,0,50.43333333,33.0,70.35714286,332,0,0,0,0,0,0,16,528,14,985,8192,119,15,20,30257.54545,24901.29845,105260,22034,10000000.0,5479.517743,10000000,9995073
80,115244806,16,14,528,985,444,0,33.0,109.6102185,979,0,70.35714286,261.5302916,13.12857432,0.260315419,3973958.828,4880416.123,10100000,53,115000000,7682987.067,4177424.162,10100000,287,110000000,8494134.615,3762222.474,10100000,12191,0,0,0,0,332,424,0.13883489,0.121480529,0,979,48.80645161,189.9362032,36075.76129,0,0,0,1,0,0,0,0,0,50.43333333,33.0,70.35714286,332,0,0,0,0,0,0,16,528,14,985,8192,119,15,20,30130.81818,23297.68538,100209,21964,10000000.0,23702.94586,10100000,9993424
443,115743429,23,21,810,11505,347,0,35.2173913,82.17827435,2920,0,547.8571429,868.8437308,106.3991287,0.38015117,2691707.651,4416813.674,10100000,3,116000000,5261064.955,5009086.595,10100000,3,111000000,5526089.45,5121000.273,10100000,49,0,0,0,0,472,564,0.198715385,0.181435786,0,2920,273.6666667,643.2830919,413813.1364,0,0,0,1,0,0,0,0,0,279.8863636,35.2173913,547.8571429,472,0,0,0,0,0,0,23,810,21,11505,8192,123,22,20,29355.33333,20612.59716,94555,22165,9615930.167,1391294.347,10100000,5199571
443,115744185,24,25,807,15242,346,0,33.625,79.72824086,2130,0,609.68,754.9617385,138.6592337,0.423347402,2411337.188,4253036.72,10000000,0,116000000,5032355.87,5007383.329,10000000,1,110000000,4596297.375,5099019.878,10000000,50,0,0,0,0,492,644,0.207353829,0.215993572,0,2130,320.98,605.9885663,367222.1424,0,0,0,1,0,0,0,0,1,327.5306122,33.625,609.68,492,0,0,0,0,0,0,24,807,25,15242,8192,123,23,20,27920.66667,17227.69787,82442,21966,9617428.0,1324698.006,10000000,5410966
80,116118900,18,15,978,1964,444,0,54.33333333,141.7690749,979,0,130.9333333,344.3176413,25.33609946,0.284191462,3628715.625,4764808.974,10000000,21,116000000,6830523.529,4587929.39,10000000,1352,111000000,7943766.714,4151219.721,10100000,11930,0,0,0,0,372,444,0.155013525,0.129177937,0,979,86.52941176,249.6761824,62338.19608,0,0,0,1,0,0,0,0,0,89.15151515,54.33333333,130.9333333,372,0,0,0,0,0,0,18,978,15,1964,8192,123,17,20,106928.8182,279274.247,948965,21968,10000000.0,13435.77301,10000000,9995104
49337,2,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,40,0,1000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
49335,30,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,400000.0,66666.66667,30.0,0.0,30,30,30,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0,0,0,40,0,66666.66667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,313779,11,11,21047,1320,5852,0,1913.363636,2098.175601,636,0,120.0,255.1234995,71282.65435,70.11304134,14941.85714,25720.24992,65460,3,313779,31377.9,41292.69034,96826,31,216623,21662.3,33950.27451,82107,3,0,0,0,0,232,232,35.05652067,35.05652067,0,5852,972.4782609,1696.946881,2879628.715,0,0,0,1,0,0,0,0,1,1016.681818,1913.363636,120.0,232,0,0,0,0,0,0,11,21047,11,1320,8192,513,10,20,0.0,0.0,0,0,0.0,0.0,0,0
443,116051177,66,80,1063,134638,342,0,16.10606061,49.3153522,4380,0,1682.975,1056.369984,1169.320325,1.258065655,800352.9448,2687706.526,10100000,0,116000000,1785402.723,3814111.018,10100000,1,111000000,1399141.0,3496508.269,10200000,1,0,0,0,0,1332,1744,0.568714611,0.689351044,0,4380,923.1360544,1139.738582,1299004.036,0,0,0,1,0,0,0,0,1,929.4589041,16.10606061,1682.975,1332,0,0,0,0,0,0,66,1063,80,134638,8192,980,65,20,34314.16667,34868.34484,144896,23127,9636617.167,1304618.193,10100000,5495890
443,116236424,26,28,1156,25258,517,0,44.46153846,127.4316227,4380,0,902.0714286,1149.347832,227.2437425,0.464570383,2193140.075,4099195.83,10100000,2,116000000,4649456.96,5005687.75,10100000,3,111000000,4108521.889,5034972.551,10100000,48,0,0,0,0,532,704,0.223682036,0.240888347,0,4380,480.2545455,925.1972406,855989.934,0,0,0,1,0,0,0,0,1,489.1481481,44.46153846,902.0714286,532,0,0,0,0,0,0,26,1156,28,25258,8192,980,25,20,77920.41667,54415.45719,250614,60894,9608448.0,1374280.247,10100000,5244868
443,115742956,21,19,903,5541,446,0,43.0,104.6699575,1460,0,291.6315789,517.238953,55.67509439,0.345593385,2967768.103,4543068.822,10000000,45,116000000,5787147.8,4937052.02,10000000,191,110000000,6130347.111,5021740.129,10000000,48,0,0,0,0,432,524,0.181436527,0.164156858,0,1460,157.1707317,376.7199824,141917.9451,0,0,0,1,0,0,0,0,0,161.1,43.0,291.6315789,432,0,0,0,0,0,0,21,903,19,5541,8192,980,20,20,35327.08333,38088.89214,156177,23119,9609903.333,1334318.988,10000000,5373055
443,116809976,28,23,1651,17865,453,0,58.96428571,124.7464041,2920,0,776.7391304,1036.293273,167.0747711,0.436606545,2336199.52,4177299.5,10000000,47,117000000,4326295.407,4920788.686,10000000,47,112000000,5072862.455,5086348.116,10100000,175,0,0,0,0,572,604,0.239705554,0.196900991,0,2920,375.3076923,775.8023939,601869.3544,0,0,0,1,0,0,0,0,0,382.6666667,58.96428571,776.7391304,572,0,0,0,0,0,0,28,1651,23,17865,8192,66,27,20,134826.0,352195.7208,1253185,32077,9599334.75,1393479.384,10000000,5174547
443,116624549,23,20,1234,9146,391,0,53.65217391,115.496796,2331,0,457.3,767.0075893,89.00355962,0.368704534,2776774.976,4430009.31,10000000,0,117000000,5301115.864,4954335.352,10000000,0,111000000,5862955.158,5020956.951,10100000,48,0,0,0,0,472,544,0.197214053,0.171490481,0,2331,235.9090909,555.5453561,308630.6427,0,0,0,1,0,0,0,0,0,241.3953488,53.65217391,457.3,472,0,0,0,0,0,0,23,1234,20,9146,8192,1013,22,20,116239.5833,316677.266,1121799,23085,9602472.833,1384954.575,10000000,5204788
443,115423826,38,44,958,60214,412,0,25.21052632,73.53953079,4380,0,1368.5,1156.119421,529.9772336,0.710425246,1424985.506,3465554.301,10000000,3,115000000,3119562.865,4625949.331,10000000,3,110000000,2568463.535,4425255.354,10000000,43,0,0,0,0,772,1024,0.329221456,0.381203791,0,4380,737.0120482,1076.449273,1158743.036,0,0,0,1,0,0,0,0,1,746.0,25.21052632,1368.5,772,0,0,0,0,0,0,38,958,44,60214,8192,980,37,20,37291.72727,41883.32499,163476,23159,10000000.0,7011.029824,10000000,9996319
443,116392269,29,33,835,31198,347,0,28.79310345,72.95712014,2920,0,945.3939394,957.816819,275.2158737,0.532681427,1908069.984,3876578.372,10000000,0,116000000,4156866.75,4896028.732,10000000,3,111000000,3473910.75,4825995.53,10000000,5,0,0,0,0,592,804,0.249157442,0.283523986,0,2920,508.4603175,830.246637,689309.4782,0,0,0,1,0,0,0,0,1,516.6612903,28.79310345,945.3939394,592,0,0,0,0,0,0,29,835,33,31198,8192,980,28,20,114639.1667,278588.7577,999251,32820,9584716.333,1383876.161,10000000,5194151
49330,353,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,121813.0312,8498.583569,176.5,245.3660531,350,3,353,176.5,245.3660531,350,3,0,0.0,0.0,0,0,0,0,0,0,60,0,8498.583569,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,66,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
14032,4,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,10800000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,60,0,750000.0,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,980,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
443,115922927,25,22,2176,12739,941,0,87.04,236.453216,2636,0,579.0454545,851.1464804,128.6630728,0.405441798,2520063.63,4306125.847,10000000,2,116000000,4830121.958,4985212.103,10000000,2,111000000,5274023.476,5105010.13,10000000,48,0,0,0,0,512,584,0.215660531,0.189781267,0,2636,310.7291667,643.9015631,414609.223,0,0,0,1,0,0,0,0,0,317.3404255,87.04,579.0454545,512,0,0,0,0,0,0,25,2176,22,12739,8192,1053,24,20,64710.91667,142175.9718,516171,23050,9595532.833,1402073.171,10000000,5143376
443,115922928,22,21,1223,8652,768,0,55.59090909,165.8601416,1460,0,412.0,607.8279362,85.18590904,0.37093611,2760069.714,4432515.428,10000000,2,116000000,5520139.429,4952804.534,10000000,2,111000000,5545705.25,5082868.674,10000000,54,0,0,0,0,452,564,0.189781266,0.181154845,0,1460,224.4318182,467.1323899,218212.6697,0,0,0,1,0,0,0,0,0,229.6511628,55.59090909,412.0,452,0,0,0,0,0,0,22,1223,21,8652,8192,994,21,20,81012.18182,189259.4717,651638,23114,10000000.0,3663.907678,10000000,9996877
443,115923085,25,24,2176,12257,941,0,87.04,236.453216,1460,0,510.7083333,641.7130931,124.5049681,0.422694065,2415064.271,4244306.802,10000000,19,116000000,4830128.542,4985720.279,10000000,49,111000000,4815424.783,5099594.601,10000000,191,0,0,0,0,512,624,0.215660237,0.207033828,0,1460,288.66,516.978372,267266.6371,0,0,0,1,0,0,0,0,0,294.5510204,87.04,510.7083333,512,0,0,0,0,0,0,25,2176,24,12257,8192,1053,24,20,64423.16667,140446.5008,510381,23065,9595829.833,1402117.623,10000000,5143527
443,115923006,27,24,2188,17550,941,0,81.03703704,228.2041059,2948,0,731.25,1109.332712,170.2681865,0.439947184,2318460.12,4181235.269,10000000,3,116000000,4458577.154,4954379.69,10000000,3,111000000,4819734.304,5098699.901,10000000,48,0,0,0,0,552,624,0.232913215,0.207033969,0,2948,379.5769231,830.5077669,689743.1508,0,0,0,1,0,0,0,0,0,387.0196078,81.03703704,731.25,552,0,0,0,0,0,0,27,2188,24,17550,8192,1053,26,20,73547.58333,171268.3657,617378,23086,9586702.667,1430479.94,10000000,5044541
443,115696551,25,24,2595,13874,941,0,103.8,271.8099826,3077,0,578.0833333,848.5933587,142.3465078,0.4235217,2410344.813,4243225.828,10000000,4,116000000,4820689.625,4989554.605,10000000,4,111000000,4811176.0,5103660.006,10000000,48,0,0,0,0,512,624,0.2160825,0.2074392,0,3077,329.38,657.7762752,432669.6282,0,0,0,1,0,0,0,0,0,336.1020408,103.8,578.0833333,512,0,0,0,0,0,0,25,2595,24,13874,8192,1064,24,20,57130.33333,111871.5964,412317,23281,9584248.583,1438817.266,10000000,5015409
443,116460653,27,31,2080,21910,974,0,77.03703704,218.4016204,2920,0,706.7741935,777.8268749,205.9923191,0.498022281,2043169.351,3999153.156,10000000,1,116000000,4479255.885,4960893.526,10000000,1,111000000,3689717.233,4900221.147,10100000,1,0,0,0,0,552,764,0.231837958,0.266184322,0,2920,406.6101695,660.2207316,435891.4144,0,0,0,1,0,0,0,0,1,413.6206897,77.03703704,706.7741935,552,0,0,0,0,0,0,27,2080,31,21910,8192,66,26,20,57154.75,143405.6124,512508,14877,9647899.583,1226531.933,10000000,5753189
443,117701259,29,31,845,27757,349,0,29.13793103,73.89796254,2920,0,895.3870968,973.4157275,243.0050472,0.50976515,1994936.593,3882237.465,10000000,0,118000000,4203616.393,4966749.388,10300000,49,115000000,3831161.433,4974865.678,10300000,47,0,0,0,0,592,764,0.246386489,0.263378661,0,2920,468.8852459,816.9646687,667431.2699,0,0,0,1,0,0,0,0,1,476.7,29.13793103,895.3870968,592,0,0,0,0,0,0,29,845,31,27757,8192,980,28,20,448501.6364,650704.9051,2410402,249197,10000000.0,4269.247837,10000000,9994432
443,115924737,32,34,2218,34417,941,0,69.3125,210.8170645,2920,0,1012.264706,985.4705478,316.0240079,0.569334913,1783457.492,3789174.499,10000000,4,116000000,3739507.645,4820800.618,10000000,48,111000000,3360452.545,4787028.036,10000000,48,0,0,0,0,652,824,0.27604117,0.293293743,0,2920,546.7910448,856.233304,733135.4708,0,0,0,1,0,0,0,0,1,555.0757576,69.3125,1012.264706,652,0,0,0,0,0,0,32,2218,34,34417,8192,1053,31,20,74496.25,174717.4303,629288,23319,9585894.5,1442847.33,10000000,5004249
443,118091461,27,22,2611,7831,664,0,96.7037037,196.7145169,1460,0,355.9545455,532.5490791,88.42298936,0.414932626,2460238.771,4216990.293,10000000,3,118000000,4541979.269,4887277.021,10000000,3,113000000,5382000.143,5007723.465,10000000,48,0,0,0,0,552,584,0.228636345,0.186296281,0,1460,208.84,399.5190149,159615.4433,0,0,0,1,0,0,0,0,0,213.1020408,96.7037037,355.9545455,552,0,0,0,0,0,0,27,2611,22,7831,8192,1100,26,20,258942.0,779128.2261,2732999,32752,9582012.833,1431530.761,10000000,5036474
443,118396024,26,27,1215,22760,387,0,46.73076923,104.3089863,4941,0,842.962963,1190.989133,202.4983542,0.447650168,2276846.615,4121005.675,10000000,1,118000000,4735840.96,4915002.605,10000000,1,113000000,4351281.654,4984546.404,10000000,1,0,0,0,0,532,684,0.219601969,0.228048199,0,4941,443.9814815,929.0896435,863207.5657,0,0,0,1,0,0,0,0,1,452.3584906,46.73076923,842.962963,532,0,0,0,0,0,0,26,1215,27,22760,8192,127,25,20,260358.6667,823073.5844,2873967,22069,9605976.583,1376254.726,10000000,5235804
49391,288,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,149305.5556,10416.66667,144.0,202.2325394,287,1,288,144.0,202.2325394,287,1,0,0.0,0.0,0,0,0,0,0,0,60,0,10416.66667,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,66,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
49304,294,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,40816.32653,6802.721088,294.0,0.0,294,294,294,294.0,0.0,294,294,0,0.0,0.0,0,0,0,0,0,0,40,0,6802.721088,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,127,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
49412,268,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,182835.8209,14925.37313,89.33333333,139.371207,250,1,268,134.0,165.4629868,251,17,0,0.0,0.0,0,0,0,0,0,0,60,20,11194.02985,3731.343284,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,1053,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0
49417,2,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,21500000.0,1500000.0,1.0,0.0,1,1,2,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,60,0,1500000.0,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,1064,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
49324,263,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,163498.0989,11406.84411,131.5,118.0868325,215,48,263,131.5,118.0868325,215,48,0,0.0,0.0,0,0,0,0,0,0,60,0,11406.84411,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,1100,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,117912487,16,15,938,3560,430,0,58.625,144.977642,1774,0,237.3333333,623.8885737,38.14693519,0.262906845,3930416.233,4888600.552,10000000,39,110000000,7331152.6,4565487.735,10000000,731,118000000,8420634.786,3605503.48,10000000,294,0,0,0,0,332,432,0.135693856,0.12721299,0,1774,140.5625,441.1218058,194588.4476,0,0,0,1,0,0,0,0,0,145.0967742,58.625,237.3333333,332,0,0,0,0,0,0,16,938,15,3560,8192,980,15,20,25994.27273,7608.927389,48762,22939,9971032.0,100511.2735,10000000,9668654
80,71,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,169014.0845,28169.01408,71.0,0.0,71,71,71,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0,0,0,40,0,28169.01408,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,113357560,15,16,508,2064,430,0,33.86666667,109.5978797,1460,0,129.0,384.3505345,22.68926748,0.273470953,3778585.333,4843492.39,10000000,62,110000000,7890944.786,4262768.723,10000000,399,113000000,7554683.467,4315350.135,10000000,171,0,0,0,0,312,464,0.132324655,0.141146298,0,1460,80.375,281.7445365,79379.98387,0,0,0,1,0,0,0,0,1,82.96774194,33.86666667,129.0,312,0,0,0,0,0,0,15,508,16,2064,8192,946,14,20,40621.54545,11744.82302,75968,36695,10000000.0,4756.159847,10000000,9993716
80,100,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,120000.0,20000.0,100.0,0.0,100,100,100,100.0,0.0,100,100,0,0.0,0.0,0,0,0,0,0,0,40,0,20000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,60780881,1003,1097,4501,2504577,241,0,4.487537388,7.957132793,4380,0,2283.114859,854.2024247,41280.71128,34.55033829,28957.06575,1310908.243,60100000,-1,60800000,60659.56188,1897325.948,60100000,1,655810,598.3667883,3686.931878,95180,0,0,0,0,0,23860,21952,16.50189967,18.04843862,0,4380,1194.230366,1294.974311,1676958.466,0,0,0,1,0,0,0,0,1,1194.799048,4.487537388,2283.114859,23860,0,0,0,0,0,0,1003,4501,1097,2504577,8192,946,711,20,0.0,0.0,0,0,0.0,0.0,0,0
443,61238970,8,5,1123,4249,709,0,140.375,245.4069143,2213,0,849.8,955.1935406,87.72191956,0.212283126,5103247.5,17600000.0,60900000,52,61200000,8748424.286,23000000.0,60900000,899,217590,54397.5,36496.23829,79995,242,0,0,0,0,172,112,0.13063577,0.081647356,0,2213,383.7142857,666.6955745,444482.989,0,0,0,1,0,0,0,0,0,413.2307692,140.375,849.8,172,0,0,0,0,0,0,8,1123,5,4249,8192,509,7,20,0.0,0.0,0,0,0.0,0.0,0,0
443,116193434,22,19,1042,5569,581,0,47.36363636,128.4451135,1460,0,293.1052632,522.4415858,56.89650243,0.35285987,2904835.85,4495572.765,10000000,4,116000000,5533020.667,4949102.027,10000000,4,111000000,6167615.111,4988780.446,10000000,49,0,0,0,0,452,524,0.189339442,0.163520427,0,1460,157.4047619,379.3617271,143915.32,0,0,0,1,0,0,0,0,0,161.2439024,47.36363636,293.1052632,452,0,0,0,0,0,0,22,1042,19,5569,8192,983,21,20,91045.16667,199469.182,724432,32621,9591740.667,1400997.793,10000000,5143316
80,119121349,18,15,978,1964,444,0,54.33333333,141.7690749,979,0,130.9333333,344.3176413,24.69750406,0.277028428,3722542.156,4714856.13,10000000,90,119000000,7007138.176,4350396.215,10000000,22573,114000000,8160430.143,3756456.458,10000000,13190,0,0,0,0,372,444,0.151106415,0.125922013,0,979,86.52941176,249.6761824,62338.19608,0,0,0,1,0,0,0,0,0,89.15151515,54.33333333,130.9333333,372,0,0,0,0,0,0,18,978,15,1964,8192,123,17,20,389806.4545,1214402.962,4051360,21953,9996211.364,16345.20766,10000000,9948648
443,117450699,30,33,1659,38315,393,0,55.3,120.223972,4380,0,1161.060606,1220.479925,340.3470592,0.536395275,1894366.113,3842349.651,10000000,1,117000000,4050024.103,4856286.047,10100000,3,113000000,3529901.438,4814510.441,10100000,78,0,0,0,0,612,804,0.255426321,0.280968954,0,4380,624.59375,1036.597834,1074535.07,0,0,0,1,0,0,0,0,1,634.5079365,55.3,1161.060606,612,0,0,0,0,0,0,30,1659,33,38315,8192,1047,29,20,270190.3636,690553.594,2352275,60848,9998656.545,3202.50347,10000000,9993178
55218,68,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,264705.8824,44117.64706,34.0,22.627417,50,18,0,0.0,0.0,0,0,18,18.0,0.0,18,18,0,0,0,0,20,40,14705.88235,29411.76471,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,7947,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,115950754,21,18,1765,7797,1319,0,84.04761905,286.8866459,2019,0,433.1666667,705.4378907,82.46604416,0.336349689,3051335.632,4573136.527,10000000,3,116000000,5797537.7,4912918.639,10000000,3,111000000,6511372.059,4891075.44,10000000,171,0,0,0,0,432,504,0.181111371,0.155238318,0,2019,239.05,539.3717119,290921.8436,0,0,0,1,0,0,0,0,0,245.1794872,84.04761905,433.1666667,432,0,0,0,0,0,0,21,1765,18,7797,8192,65,20,20,59008.66667,151127.0212,538895,14990,9603553.917,1373488.873,10000000,5242151
80,118382866,19,16,1389,2244,433,0,73.10526316,160.1151998,746,0,140.25,300.5398476,30.68856265,0.295650893,3481849.0,4669147.696,10000000,21,118000000,6576825.889,4609732.41,10000000,10260,113000000,7532794.0,4336905.12,10000000,20726,0,0,0,0,392,464,0.160496199,0.135154694,0,746,100.9166667,230.8964363,53313.16429,0,0,0,1,0,0,0,0,0,103.8,73.10526316,140.25,392,0,0,0,0,0,0,19,1389,16,2244,8192,360,18,20,281843.9091,805974.6924,2711938,37260,9990146.455,37099.22584,10000000,9878631
